TrialNumber,Trialn,TrialType,Partner,Feedback,ITI,ISI,ran,order,decision_onset,resp,resp_onset,rt,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset
50,50,6,2,3,2.422500e+00,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
51,51,7,3,1,8.075000e-01,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
52,52,9,3,3,2.422500e+00,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
53,53,1,1,1,8.075000e-01,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
54,54,9,3,3,8.075000e-01,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
﻿TrialNumber,Trialn,TrialType,Partner,Feedback,ITI,ISI,ran,order,decision_onset,resp,resp_onset,rt,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset
1,1,6,2,3,8.075000e-01,1.615000e+00,1.0,0.0,4.013158,2.0,5.4887238,1.4755657,7.0,6.530662,7.5407143,3.5275562,7.540906,8.35712
2,2,7,3,1,8.075000e-01,2.422500e+00,1.0,1.0,8.368325,0.0,999.0,999.0,999.0,10.876032,11.892316,3.5239909,11.892481,12.709902
3,3,7,3,1,8.882500e+00,1.615000e+00,1.0,2.0,12.711826,1.0,13.527876,0.8160491,9.0,15.228169,16.236912,3.5250857,16.23706,25.135654
4,4,4,2,1,8.075000e-01,1.615000e+00,1.0,3.0,25.14164,--,--,--,--,--,--,--,--,--
5,5,1,1,1,2.422500e+00,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
6,6,4,2,1,8.075000e-01,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
7,7,3,1,3,8.075000e-01,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
8,8,9,3,3,8.075000e-01,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
9,9,1,1,1,8.075000e-01,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
10,10,6,2,3,8.075000e-01,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
11,11,2,1,2,4.037500e+00,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
12,12,4,2,1,8.075000e-01,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
13,13,6,2,3,8.075000e-01,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
14,14,5,2,2,8.075000e-01,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
15,15,7,3,1,4.037500e+00,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
16,16,3,1,3,5.652500e+00,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
17,17,5,2,2,2.422500e+00,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
18,18,1,1,1,4.037500e+00,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
19,19,8,3,2,8.075000e-01,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
20,20,9,3,3,2.422500e+00,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
21,21,7,3,1,7.267500e+00,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
22,22,6,2,3,4.037500e+00,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
23,23,1,1,1,5.652500e+00,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
24,24,9,3,3,4.037500e+00,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
25,25,6,2,3,8.075000e-01,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
26,26,7,3,1,2.422500e+00,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
27,27,3,1,3,8.075000e-01,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
28,28,9,3,3,8.075000e-01,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
29,29,6,2,3,8.075000e-01,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
30,30,4,2,1,2.422500e+00,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
31,31,4,2,1,8.075000e-01,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
32,32,3,1,3,8.075000e-01,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
33,33,3,1,3,2.422500e+00,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
34,34,9,3,3,8.075000e-01,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
35,35,1,1,1,4.037500e+00,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
36,36,4,2,1,8.075000e-01,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
37,37,3,1,3,5.652500e+00,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
38,38,7,3,1,4.037500e+00,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
39,39,7,3,1,2.422500e+00,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
40,40,9,3,3,7.267500e+00,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
41,41,1,1,1,2.422500e+00,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
42,42,2,1,2,2.422500e+00,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
43,43,6,2,3,8.075000e-01,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
44,44,4,2,1,8.075000e-01,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
45,45,3,1,3,8.075000e-01,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
46,46,3,1,3,2.422500e+00,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
47,47,8,3,2,2.422500e+00,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
48,48,1,1,1,8.075000e-01,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
49,49,4,2,1,5.652500e+00,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
50,50,6,2,3,2.422500e+00,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
51,51,7,3,1,8.075000e-01,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
52,52,9,3,3,2.422500e+00,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
53,53,1,1,1,8.075000e-01,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
54,54,9,3,3,8.075000e-01,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
﻿TrialNumber,Trialn,TrialType,Partner,Feedback,ITI,ISI,ran,order,decision_onset,resp,resp_onset,rt,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset
1,1,6,2,3,8.075000e-01,1.615000e+00,1.0,0.0,4.011484,1.0,5.7384515,1.7269675,1.0,6.5293226,7.5392923,3.5278082,7.539516,8.35662
2,2,7,3,1,8.075000e-01,2.422500e+00,1.0,1.0,8.367984,0.0,999.0,999.0,999.0,10.875585,11.890955,3.522971,11.891129,12.709765
3,3,7,3,1,8.882500e+00,1.615000e+00,1.0,2.0,12.711414,2.0,13.660729,0.9493147,3.0,15.228386,16.236145,3.52473,16.236376,25.13527
4,4,4,2,1,8.075000e-01,1.615000e+00,1.0,3.0,25.141123,--,--,--,--,--,--,--,--,--
5,5,1,1,1,2.422500e+00,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
6,6,4,2,1,8.075000e-01,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
7,7,3,1,3,8.075000e-01,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
8,8,9,3,3,8.075000e-01,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
9,9,1,1,1,8.075000e-01,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
10,10,6,2,3,8.075000e-01,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
11,11,2,1,2,4.037500e+00,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
12,12,4,2,1,8.075000e-01,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
13,13,6,2,3,8.075000e-01,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
14,14,5,2,2,8.075000e-01,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
15,15,7,3,1,4.037500e+00,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
16,16,3,1,3,5.652500e+00,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
17,17,5,2,2,2.422500e+00,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
18,18,1,1,1,4.037500e+00,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
19,19,8,3,2,8.075000e-01,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
20,20,9,3,3,2.422500e+00,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
21,21,7,3,1,7.267500e+00,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
22,22,6,2,3,4.037500e+00,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
23,23,1,1,1,5.652500e+00,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
24,24,9,3,3,4.037500e+00,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
25,25,6,2,3,8.075000e-01,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
26,26,7,3,1,2.422500e+00,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
27,27,3,1,3,8.075000e-01,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
28,28,9,3,3,8.075000e-01,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
29,29,6,2,3,8.075000e-01,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
30,30,4,2,1,2.422500e+00,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
31,31,4,2,1,8.075000e-01,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
32,32,3,1,3,8.075000e-01,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
33,33,3,1,3,2.422500e+00,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
34,34,9,3,3,8.075000e-01,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
35,35,1,1,1,4.037500e+00,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
36,36,4,2,1,8.075000e-01,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
37,37,3,1,3,5.652500e+00,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
38,38,7,3,1,4.037500e+00,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
39,39,7,3,1,2.422500e+00,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
40,40,9,3,3,7.267500e+00,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
41,41,1,1,1,2.422500e+00,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
42,42,2,1,2,2.422500e+00,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
43,43,6,2,3,8.075000e-01,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
44,44,4,2,1,8.075000e-01,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
45,45,3,1,3,8.075000e-01,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
46,46,3,1,3,2.422500e+00,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
47,47,8,3,2,2.422500e+00,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
48,48,1,1,1,8.075000e-01,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
49,49,4,2,1,5.652500e+00,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
50,50,6,2,3,2.422500e+00,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
51,51,7,3,1,8.075000e-01,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
52,52,9,3,3,2.422500e+00,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
53,53,1,1,1,8.075000e-01,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
54,54,9,3,3,8.075000e-01,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
﻿TrialNumber,Trialn,TrialType,Partner,Feedback,ITI,ISI,ran,order,decision_onset,resp,resp_onset,rt,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset
1,1,6,2,3,8.075000e-01,1.615000e+00,1.0,0.0,4.011638,2.0,6.1620855,2.1504471,9.0,6.5291862,7.538999,3.527361,7.5391884,8.363441
2,2,7,3,1,8.075000e-01,2.422500e+00,1.0,1.0,8.375623,1.0,10.365159,1.9895362,6.0,10.893121,11.902343,3.5267198,11.902502,12.716517
3,3,7,3,1,8.882500e+00,1.615000e+00,1.0,2.0,12.718182,2.0,13.951027,1.2328455,2.0,15.236716,16.2422,3.524019,16.242363,25.125328
4,4,4,2,1,8.075000e-01,1.615000e+00,1.0,3.0,25.131071,2.0,27.210415,2.0793438,1.0,27.648178,28.654078,3.5230079,28.654234,29.461775
5,5,1,1,1,2.422500e+00,8.075000e-01,1.0,4.0,29.470634,1.0,31.946993,2.4763584,9.0,31.987684,32.993225,3.5225892,32.99338,35.43265
6,6,4,2,1,8.075000e-01,1.615000e+00,1.0,5.0,35.437286,1.0,36.60041,1.1631229,7.0,37.95431,38.959595,3.5223053,38.959747,39.769035
7,7,3,1,3,8.075000e-01,1.615000e+00,1.0,6.0,39.773094,2.0,40.96999,1.196894,7.0,42.290447,43.29824,3.525146,43.2984,44.122093
8,8,9,3,3,8.075000e-01,2.422500e+00,1.0,7.0,44.126633,2.0,46.173878,2.0472455,6.0,46.64443,47.648983,3.5223505,47.649147,48.458595
9,9,1,1,1,8.075000e-01,8.075000e-01,1.0,8.0,48.462593,2.0,49.492954,1.0303603,3.0,50.979958,51.986927,3.5243328,51.987083,52.794975
10,10,6,2,3,8.075000e-01,2.422500e+00,1.0,9.0,52.798313,--,--,--,--,--,--,--,--,--
11,11,2,1,2,4.037500e+00,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
12,12,4,2,1,8.075000e-01,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
13,13,6,2,3,8.075000e-01,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
14,14,5,2,2,8.075000e-01,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
15,15,7,3,1,4.037500e+00,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
16,16,3,1,3,5.652500e+00,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
17,17,5,2,2,2.422500e+00,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
18,18,1,1,1,4.037500e+00,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
19,19,8,3,2,8.075000e-01,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
20,20,9,3,3,2.422500e+00,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
21,21,7,3,1,7.267500e+00,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
22,22,6,2,3,4.037500e+00,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
23,23,1,1,1,5.652500e+00,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
24,24,9,3,3,4.037500e+00,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
25,25,6,2,3,8.075000e-01,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
26,26,7,3,1,2.422500e+00,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
27,27,3,1,3,8.075000e-01,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
28,28,9,3,3,8.075000e-01,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
29,29,6,2,3,8.075000e-01,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
30,30,4,2,1,2.422500e+00,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
31,31,4,2,1,8.075000e-01,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
32,32,3,1,3,8.075000e-01,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
33,33,3,1,3,2.422500e+00,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
34,34,9,3,3,8.075000e-01,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
35,35,1,1,1,4.037500e+00,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
36,36,4,2,1,8.075000e-01,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
37,37,3,1,3,5.652500e+00,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
38,38,7,3,1,4.037500e+00,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
39,39,7,3,1,2.422500e+00,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
40,40,9,3,3,7.267500e+00,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
41,41,1,1,1,2.422500e+00,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
42,42,2,1,2,2.422500e+00,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
43,43,6,2,3,8.075000e-01,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
44,44,4,2,1,8.075000e-01,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
45,45,3,1,3,8.075000e-01,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
46,46,3,1,3,2.422500e+00,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
47,47,8,3,2,2.422500e+00,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
48,48,1,1,1,8.075000e-01,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
49,49,4,2,1,5.652500e+00,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
50,50,6,2,3,2.422500e+00,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
51,51,7,3,1,8.075000e-01,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
52,52,9,3,3,2.422500e+00,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
53,53,1,1,1,8.075000e-01,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
54,54,9,3,3,8.075000e-01,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
﻿TrialNumber,Trialn,TrialType,Partner,Feedback,ITI,ISI,ran,order,decision_onset,resp,resp_onset,rt,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset
1,1,6,2,3,8.075000e-01,1.615000e+00,1.0,0.0,4.0115576,0.0,999.0,999.0,999.0,6.5262823,7.5421944,3.530637,7.5423703,8.36044
2,2,7,3,1,8.075000e-01,2.422500e+00,1.0,1.0,8.37094,0.0,999.0,999.0,999.0,10.879144,11.895142,3.5242014,11.895308,12.713511
3,3,7,3,1,8.882500e+00,1.615000e+00,1.0,2.0,12.7153,2.0,13.297334,0.5820335,2.0,15.231583,16.24062,3.5253203,16.240767,25.138966
4,4,4,2,1,8.075000e-01,1.615000e+00,1.0,3.0,25.146084,1.0,26.089878,0.9437957,9.0,27.663897,28.670897,3.5248134,28.67107,29.492058
5,5,1,1,1,2.422500e+00,8.075000e-01,1.0,4.0,29.500114,2.0,30.125797,0.6256843,3.0,32.018,33.023853,3.5237412,33.024014,35.46298
6,6,4,2,1,8.075000e-01,1.615000e+00,1.0,5.0,35.467342,2.0,35.830177,0.3628355,4.0,37.985714,38.991604,3.524262,38.99176,39.799343
7,7,3,1,3,8.075000e-01,1.615000e+00,1.0,6.0,39.80307,1.0,40.18323,0.3801605,3.0,42.32023,43.32745,3.52438,43.327606,44.135746
8,8,9,3,3,8.075000e-01,2.422500e+00,1.0,7.0,44.140873,--,--,--,--,--,--,--,--,--
9,9,1,1,1,8.075000e-01,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
10,10,6,2,3,8.075000e-01,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
11,11,2,1,2,4.037500e+00,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
12,12,4,2,1,8.075000e-01,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
13,13,6,2,3,8.075000e-01,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
14,14,5,2,2,8.075000e-01,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
15,15,7,3,1,4.037500e+00,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
16,16,3,1,3,5.652500e+00,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
17,17,5,2,2,2.422500e+00,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
18,18,1,1,1,4.037500e+00,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
19,19,8,3,2,8.075000e-01,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
20,20,9,3,3,2.422500e+00,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
21,21,7,3,1,7.267500e+00,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
22,22,6,2,3,4.037500e+00,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
23,23,1,1,1,5.652500e+00,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
24,24,9,3,3,4.037500e+00,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
25,25,6,2,3,8.075000e-01,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
26,26,7,3,1,2.422500e+00,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
27,27,3,1,3,8.075000e-01,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
28,28,9,3,3,8.075000e-01,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
29,29,6,2,3,8.075000e-01,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
30,30,4,2,1,2.422500e+00,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
31,31,4,2,1,8.075000e-01,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
32,32,3,1,3,8.075000e-01,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
33,33,3,1,3,2.422500e+00,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
34,34,9,3,3,8.075000e-01,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
35,35,1,1,1,4.037500e+00,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
36,36,4,2,1,8.075000e-01,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
37,37,3,1,3,5.652500e+00,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
38,38,7,3,1,4.037500e+00,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
39,39,7,3,1,2.422500e+00,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
40,40,9,3,3,7.267500e+00,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
41,41,1,1,1,2.422500e+00,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
42,42,2,1,2,2.422500e+00,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
43,43,6,2,3,8.075000e-01,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
44,44,4,2,1,8.075000e-01,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
45,45,3,1,3,8.075000e-01,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
46,46,3,1,3,2.422500e+00,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
47,47,8,3,2,2.422500e+00,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
48,48,1,1,1,8.075000e-01,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
49,49,4,2,1,5.652500e+00,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
50,50,6,2,3,2.422500e+00,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
51,51,7,3,1,8.075000e-01,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
52,52,9,3,3,2.422500e+00,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
53,53,1,1,1,8.075000e-01,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
54,54,9,3,3,8.075000e-01,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
