onset	duration	trial_type	response_time	Endowment	Endowment_pmod	Decision	Decision_pmod	Offer_pmod
235.463300	2	cue_social_low	n/a	16	-7	n/a	n/a	n/a
242.284870	2	cue_social	n/a	32	9	n/a	n/a	n/a
242.284870	2	cue_social_high	n/a	32	9	n/a	n/a	n/a
251.497480	2	cue_nonsocial	n/a	32	9	n/a	n/a	n/a
251.497480	2	cue_nonsocial_high	n/a	32	9	n/a	n/a	n/a
258.411220	2	cue_social	n/a	16	-7	n/a	n/a	n/a
258.411220	2	cue_social_low	n/a	16	-7	n/a	n/a	n/a
265.221950	2	cue_social	n/a	16	-7	n/a	n/a	n/a
265.221950	2	cue_social_low	n/a	16	-7	n/a	n/a	n/a
277.716500	2	cue_social	n/a	32	9	n/a	n/a	n/a
277.716500	2	cue_social_high	n/a	32	9	n/a	n/a	n/a
284.538820	2	cue_social	n/a	16	-7	n/a	n/a	n/a
284.538820	2	cue_social_low	n/a	16	-7	n/a	n/a	n/a
292.130800	2	cue_nonsocial	n/a	32	9	n/a	n/a	n/a
292.130800	2	cue_nonsocial_high	n/a	32	9	n/a	n/a	n/a
298.964320	2	cue_nonsocial	n/a	16	-7	n/a	n/a	n/a
298.964320	2	cue_nonsocial_low	n/a	16	-7	n/a	n/a	n/a
308.275970	2	cue_social	n/a	16	-7	n/a	n/a	n/a
308.275970	2	cue_social_low	n/a	16	-7	n/a	n/a	n/a
315.119630	2	cue_social	n/a	32	9	n/a	n/a	n/a
315.119630	2	cue_social_high	n/a	32	9	n/a	n/a	n/a
321.967040	2	cue_social	n/a	16	-7	n/a	n/a	n/a
321.967040	2	cue_social_low	n/a	16	-7	n/a	n/a	n/a
329.639280	2	cue_social	n/a	32	9	n/a	n/a	n/a
329.639280	2	cue_social_high	n/a	32	9	n/a	n/a	n/a
338.869840	2	cue_social	n/a	32	9	n/a	n/a	n/a
338.869840	2	cue_social_high	n/a	32	9	n/a	n/a	n/a
345.682860	2	cue_social	n/a	32	9	n/a	n/a	n/a
345.682860	2	cue_social_high	n/a	32	9	n/a	n/a	n/a
352.514560	2	cue_social	n/a	32	9	n/a	n/a	n/a
352.514560	2	cue_social_high	n/a	32	9	n/a	n/a	n/a
359.362340	2	cue_social	n/a	16	-7	n/a	n/a	n/a
359.362340	2	cue_social_low	n/a	16	-7	n/a	n/a	n/a
370.228200	2	cue_social	n/a	16	-7	n/a	n/a	n/a
370.228200	2	cue_social_low	n/a	16	-7	n/a	n/a	n/a
6.521820	0.949321	dec_nonsocial_choice	0.949321	16.000000	n/a	0	0	-2.311198e-01
6.521820	0.949321	dec_choice	0.949321	16.000000	n/a	0	0	-2.317708e-01
6.521820	0.949321	dec_nonsocial_reject	0.949321	16.000000	n/a	0	0	1.562500e-02
6.521820	0.949321	dec_reject	0.949321	16.000000	n/a	0	0	3.645833e-02
6.521820	0.949321	dec_nonsocial_reject_low	0.949321	16.000000	n/a	2	-2.232143e-03	-1.272321e-01
15.786859	1.017297	dec_nonsocial_choice	1.017297	32.000000	n/a	8	1.888021e-02	1.888021e-02
15.786859	1.017297	dec_choice	1.017297	32.000000	n/a	8	1.822917e-02	1.822917e-02
15.786859	1.017297	dec_nonsocial_accept	1.017297	32.000000	n/a	8	-1.250000e-01	-1.250000e-01
15.786859	1.017297	dec_accept	1.017297	32.000000	n/a	8	-1.250000e-01	-1.250000e-01
15.786859	1.017297	dec_nonsocial_high	1.017297	32.000000	n/a	8	1.822917e-02	1.822917e-02
15.786859	1.017297	dec_nonsocial_accept_high	1.017297	32.000000	n/a	8	-1.250000e-01	-1.250000e-01
22.621086	1.299903	dec_social_choice	1.299903	32.000000	n/a	0	0	-2.311198e-01
22.621086	1.299903	dec_choice	1.299903	32.000000	n/a	0	0	-2.304688e-01
22.621086	1.299903	dec_social_reject	1.299903	32.000000	n/a	0	0	-4.687500e-02
22.621086	1.299903	dec_reject	1.299903	32.000000	n/a	0	0	-6.473214e-02
22.621086	1.299903	dec_social_low	1.299903	32.000000	n/a	0	-2.304688e-01	-2.304688e-01
22.621086	1.299903	dec_social_reject_low	1.299903	32.000000	n/a	2	-1.679688e-01	-2.304688e-01
31.871910	1.415231	dec_nonsocial_choice	1.415231	32.000000	n/a	16	2.688802e-01	2.688802e-01
31.871910	1.415231	dec_choice	1.415231	32.000000	n/a	16	2.682292e-01	2.682292e-01
31.871910	1.415231	dec_nonsocial_accept	1.415231	32.000000	n/a	16	1.250000e-01	1.250000e-01
31.871910	1.415231	dec_accept	1.415231	32.000000	n/a	16	1.250000e-01	1.250000e-01
31.871910	1.415231	dec_nonsocial_accept_high	1.415231	32.000000	n/a	16	1.250000e-01	1.250000e-01
38.704475	1.583396	dec_social_choice	1.583396	16.000000	n/a	4	1.888021e-02	1.888021e-02
38.704475	1.583396	dec_choice	1.583396	16.000000	n/a	4	1.953125e-02	1.953125e-02
38.704475	1.583396	dec_social_accept	1.583396	16.000000	n/a	4	-1.250000e-01	-1.250000e-01
38.704475	1.583396	dec_accept	1.583396	16.000000	n/a	4	-1.250000e-01	-1.250000e-01
38.704475	1.583396	dec_social_high	1.583396	16.000000	n/a	4	1.953125e-02	1.953125e-02
38.704475	1.583396	dec_social_accept_high	1.583396	16.000000	n/a	4	1.953125e-02	1.953125e-02
46.337955	2.250134	dec_social_choice	2.250134	16.000000	n/a	0	0	-2.311198e-01
46.337955	2.250134	dec_choice	2.250134	16.000000	n/a	0	0	-2.304688e-01
46.337955	2.250134	dec_social_reject	2.250134	16.000000	n/a	0	0	1.406250e-01
46.337955	2.250134	dec_reject	2.250134	16.000000	n/a	0	0	1.227679e-01
46.337955	2.250134	dec_social_low	2.250134	16.000000	n/a	0	-2.304688e-01	-2.304688e-01
46.337955	2.250134	dec_social_reject_low	2.250134	16.000000	n/a	4	1.953125e-02	-2.304688e-01
53.170868	0.983427	dec_nonsocial_choice	0.983427	16.000000	n/a	0	0	-2.311198e-01
53.170868	0.983427	dec_choice	0.983427	16.000000	n/a	0	0	-2.317708e-01
53.170868	0.983427	dec_nonsocial_reject	0.983427	16.000000	n/a	0	0	-4.687500e-02
53.170868	0.983427	dec_reject	0.983427	16.000000	n/a	0	0	-2.604167e-02
53.170868	0.983427	dec_nonsocial_reject_low	0.983427	16.000000	n/a	1	-6.473214e-02	-1.272321e-01
62.422030	1.132283	dec_nonsocial_choice	1.132283	16.000000	n/a	0	0	-2.311198e-01
62.422030	1.132283	dec_choice	1.132283	16.000000	n/a	0	0	-2.317708e-01
62.422030	1.132283	dec_nonsocial_reject	1.132283	16.000000	n/a	0	0	1.562500e-02
62.422030	1.132283	dec_reject	1.132283	16.000000	n/a	0	0	3.645833e-02
62.422030	1.132283	dec_nonsocial_low	1.132283	16.000000	n/a	0	-2.317708e-01	-2.317708e-01
62.422030	1.132283	dec_nonsocial_reject_low	1.132283	16.000000	n/a	2	3.645833e-02	-8.854167e-02
70.070940	0.949975	dec_nonsocial_choice	0.949975	16.000000	n/a	0	0	-2.311198e-01
70.070940	0.949975	dec_choice	0.949975	16.000000	n/a	0	0	-2.317708e-01
70.070940	0.949975	dec_nonsocial_reject	0.949975	16.000000	n/a	0	0	-4.687500e-02
70.070940	0.949975	dec_reject	0.949975	16.000000	n/a	0	0	-2.604167e-02
70.070940	0.949975	dec_nonsocial_reject_low	0.949975	16.000000	n/a	1	-6.473214e-02	-1.272321e-01
76.904510	1.683533	dec_nonsocial_choice	1.683533	32.000000	n/a	0	0	-2.311198e-01
76.904510	1.683533	dec_choice	1.683533	32.000000	n/a	0	0	-2.317708e-01
76.904510	1.683533	dec_nonsocial_reject	1.683533	32.000000	n/a	0	0	-4.687500e-02
76.904510	1.683533	dec_reject	1.683533	32.000000	n/a	0	0	-2.604167e-02
76.904510	1.683533	dec_nonsocial_reject_low	1.683533	32.000000	n/a	2	-6.473214e-02	-1.272321e-01
87.770900	1.100022	dec_nonsocial_choice	1.100022	16.000000	n/a	8	2.688802e-01	2.688802e-01
87.770900	1.100022	dec_choice	1.100022	16.000000	n/a	8	2.682292e-01	2.682292e-01
87.770900	1.100022	dec_nonsocial_accept	1.100022	16.000000	n/a	8	1.250000e-01	1.250000e-01
87.770900	1.100022	dec_accept	1.100022	16.000000	n/a	8	1.250000e-01	1.250000e-01
87.770900	1.100022	dec_nonsocial_accept_high	1.100022	16.000000	n/a	8	1.250000e-01	1.250000e-01
95.420425	1.000481	dec_nonsocial_choice	1.000481	32.000000	n/a	0	0	-2.311198e-01
95.420425	1.000481	dec_choice	1.000481	32.000000	n/a	0	0	-2.317708e-01
95.420425	1.000481	dec_nonsocial_reject	1.000481	32.000000	n/a	0	0	-4.687500e-02
95.420425	1.000481	dec_reject	1.000481	32.000000	n/a	0	0	-2.604167e-02
95.420425	1.000481	dec_nonsocial_low	1.000481	32.000000	n/a	0	-2.317708e-01	-2.317708e-01
95.420425	1.000481	dec_nonsocial_reject_low	1.000481	32.000000	n/a	2	-2.604167e-02	-8.854167e-02
104.671730	1.065446	dec_nonsocial_choice	1.065446	16.000000	n/a	8	2.688802e-01	2.688802e-01
104.671730	1.065446	dec_choice	1.065446	16.000000	n/a	8	2.682292e-01	2.682292e-01
104.671730	1.065446	dec_nonsocial_accept	1.065446	16.000000	n/a	8	1.250000e-01	1.250000e-01
104.671730	1.065446	dec_accept	1.065446	16.000000	n/a	8	1.250000e-01	1.250000e-01
104.671730	1.065446	dec_nonsocial_high	1.065446	16.000000	n/a	8	2.682292e-01	2.682292e-01
104.671730	1.065446	dec_nonsocial_accept_high	1.065446	16.000000	n/a	8	1.250000e-01	1.250000e-01
111.505005	1.032850	dec_nonsocial_choice	1.032850	32.000000	n/a	0	0	-2.311198e-01
111.505005	1.032850	dec_choice	1.032850	32.000000	n/a	0	0	-2.317708e-01
111.505005	1.032850	dec_nonsocial_reject	1.032850	32.000000	n/a	0	0	-1.562500e-02
111.505005	1.032850	dec_reject	1.032850	32.000000	n/a	0	0	5.208333e-03
111.505005	1.032850	dec_nonsocial_reject_low	1.032850	32.000000	n/a	3	-3.348214e-02	-1.272321e-01
118.337456	1.750087	dec_social_choice	1.750087	16.000000	n/a	0	0	-2.311198e-01
118.337456	1.750087	dec_choice	1.750087	16.000000	n/a	0	0	-2.304688e-01
118.337456	1.750087	dec_social_reject	1.750087	16.000000	n/a	0	0	1.562500e-02
118.337456	1.750087	dec_reject	1.750087	16.000000	n/a	0	0	-2.232143e-03
118.337456	1.750087	dec_social_low	1.750087	16.000000	n/a	0	-2.304688e-01	-2.304688e-01
118.337456	1.750087	dec_social_reject_low	1.750087	16.000000	n/a	2	-1.054688e-01	-2.304688e-01
125.170044	0.917267	dec_nonsocial_choice	0.917267	16.000000	n/a	4	1.888021e-02	1.888021e-02
125.170044	0.917267	dec_choice	0.917267	16.000000	n/a	4	1.822917e-02	1.822917e-02
125.170044	0.917267	dec_nonsocial_accept	0.917267	16.000000	n/a	4	-1.250000e-01	-1.250000e-01
125.170044	0.917267	dec_accept	0.917267	16.000000	n/a	4	-1.250000e-01	-1.250000e-01
125.170044	0.917267	dec_nonsocial_accept_high	0.917267	16.000000	n/a	4	-1.250000e-01	-1.250000e-01
132.820920	0.966096	dec_nonsocial_choice	0.966096	16.000000	n/a	0	0	-2.311198e-01
132.820920	0.966096	dec_choice	0.966096	16.000000	n/a	0	0	-2.317708e-01
132.820920	0.966096	dec_nonsocial_reject	0.966096	16.000000	n/a	0	0	1.562500e-02
132.820920	0.966096	dec_reject	0.966096	16.000000	n/a	0	0	3.645833e-02
132.820920	0.966096	dec_nonsocial_low	0.966096	16.000000	n/a	0	-2.317708e-01	-2.317708e-01
132.820920	0.966096	dec_nonsocial_reject_low	0.966096	16.000000	n/a	2	3.645833e-02	-8.854167e-02
139.653880	1.350194	dec_nonsocial_choice	1.350194	16.000000	n/a	8	2.688802e-01	2.688802e-01
139.653880	1.350194	dec_choice	1.350194	16.000000	n/a	8	2.682292e-01	2.682292e-01
139.653880	1.350194	dec_nonsocial_accept	1.350194	16.000000	n/a	8	1.250000e-01	1.250000e-01
139.653880	1.350194	dec_accept	1.350194	16.000000	n/a	8	1.250000e-01	1.250000e-01
139.653880	1.350194	dec_nonsocial_high	1.350194	16.000000	n/a	8	2.682292e-01	2.682292e-01
139.653880	1.350194	dec_nonsocial_accept_high	1.350194	16.000000	n/a	8	1.250000e-01	1.250000e-01
147.288070	1.165523	dec_social_choice	1.165523	16.000000	n/a	8	2.688802e-01	2.688802e-01
147.288070	1.165523	dec_choice	1.165523	16.000000	n/a	8	2.695312e-01	2.695312e-01
147.288070	1.165523	dec_social_accept	1.165523	16.000000	n/a	8	1.250000e-01	1.250000e-01
147.288070	1.165523	dec_accept	1.165523	16.000000	n/a	8	1.250000e-01	1.250000e-01
147.288070	1.165523	dec_social_high	1.165523	16.000000	n/a	8	2.695312e-01	2.695312e-01
147.288070	1.165523	dec_social_accept_high	1.165523	16.000000	n/a	8	2.695312e-01	2.695312e-01
154.937940	1.099921	dec_nonsocial_choice	1.099921	32.000000	n/a	16	2.688802e-01	2.688802e-01
154.937940	1.099921	dec_choice	1.099921	32.000000	n/a	16	2.682292e-01	2.682292e-01
154.937940	1.099921	dec_nonsocial_accept	1.099921	32.000000	n/a	16	1.250000e-01	1.250000e-01
154.937940	1.099921	dec_accept	1.099921	32.000000	n/a	16	1.250000e-01	1.250000e-01
154.937940	1.099921	dec_nonsocial_high	1.099921	32.000000	n/a	16	2.682292e-01	2.682292e-01
154.937940	1.099921	dec_nonsocial_accept_high	1.099921	32.000000	n/a	16	1.250000e-01	1.250000e-01
161.770970	1.549747	dec_nonsocial_choice	1.549747	32.000000	n/a	16	2.688802e-01	2.688802e-01
161.770970	1.549747	dec_choice	1.549747	32.000000	n/a	16	2.682292e-01	2.682292e-01
161.770970	1.549747	dec_nonsocial_accept	1.549747	32.000000	n/a	16	1.250000e-01	1.250000e-01
161.770970	1.549747	dec_accept	1.549747	32.000000	n/a	16	1.250000e-01	1.250000e-01
161.770970	1.549747	dec_nonsocial_accept_high	1.549747	32.000000	n/a	16	1.250000e-01	1.250000e-01
172.638240	1.182667	dec_social_choice	1.182667	16.000000	n/a	4	1.888021e-02	1.888021e-02
172.638240	1.182667	dec_choice	1.182667	16.000000	n/a	4	1.953125e-02	1.953125e-02
172.638240	1.182667	dec_social_accept	1.182667	16.000000	n/a	4	-1.250000e-01	-1.250000e-01
172.638240	1.182667	dec_accept	1.182667	16.000000	n/a	4	-1.250000e-01	-1.250000e-01
172.638240	1.182667	dec_social_high	1.182667	16.000000	n/a	4	1.953125e-02	1.953125e-02
172.638240	1.182667	dec_social_accept_high	1.182667	16.000000	n/a	4	1.953125e-02	1.953125e-02
179.471860	0.815257	dec_nonsocial_choice	0.815257	16.000000	n/a	0	0	-2.311198e-01
179.471860	0.815257	dec_choice	0.815257	16.000000	n/a	0	0	-2.317708e-01
179.471860	0.815257	dec_nonsocial_reject	0.815257	16.000000	n/a	0	0	1.562500e-02
179.471860	0.815257	dec_reject	0.815257	16.000000	n/a	0	0	3.645833e-02
179.471860	0.815257	dec_nonsocial_reject_low	0.815257	16.000000	n/a	2	-2.232143e-03	-1.272321e-01
187.121150	1.232841	dec_nonsocial_choice	1.232841	16.000000	n/a	4	1.888021e-02	1.888021e-02
187.121150	1.232841	dec_choice	1.232841	16.000000	n/a	4	1.822917e-02	1.822917e-02
187.121150	1.232841	dec_nonsocial_accept	1.232841	16.000000	n/a	4	-1.250000e-01	-1.250000e-01
187.121150	1.232841	dec_accept	1.232841	16.000000	n/a	4	-1.250000e-01	-1.250000e-01
187.121150	1.232841	dec_nonsocial_high	1.232841	16.000000	n/a	4	1.822917e-02	1.822917e-02
187.121150	1.232841	dec_nonsocial_accept_high	1.232841	16.000000	n/a	4	-1.250000e-01	-1.250000e-01
193.954000	0.833430	dec_nonsocial_choice	0.833430	16.000000	n/a	4	1.888021e-02	1.888021e-02
193.954000	0.833430	dec_choice	0.833430	16.000000	n/a	4	1.822917e-02	1.822917e-02
193.954000	0.833430	dec_nonsocial_accept	0.833430	16.000000	n/a	4	-1.250000e-01	-1.250000e-01
193.954000	0.833430	dec_accept	0.833430	16.000000	n/a	4	-1.250000e-01	-1.250000e-01
193.954000	0.833430	dec_nonsocial_high	0.833430	16.000000	n/a	4	1.822917e-02	1.822917e-02
193.954000	0.833430	dec_nonsocial_accept_high	0.833430	16.000000	n/a	4	-1.250000e-01	-1.250000e-01
201.604780	1.415530	dec_social_choice	1.415530	32.000000	n/a	0	0	-2.311198e-01
201.604780	1.415530	dec_choice	1.415530	32.000000	n/a	0	0	-2.304688e-01
201.604780	1.415530	dec_social_reject	1.415530	32.000000	n/a	0	0	-4.687500e-02
201.604780	1.415530	dec_reject	1.415530	32.000000	n/a	0	0	-6.473214e-02
201.604780	1.415530	dec_social_low	1.415530	32.000000	n/a	0	-2.304688e-01	-2.304688e-01
201.604780	1.415530	dec_social_reject_low	1.415530	32.000000	n/a	2	-1.679688e-01	-2.304688e-01
209.254610	0.999436	dec_social_choice	0.999436	16.000000	n/a	8	2.688802e-01	2.688802e-01
209.254610	0.999436	dec_choice	0.999436	16.000000	n/a	8	2.695312e-01	2.695312e-01
209.254610	0.999436	dec_social_accept	0.999436	16.000000	n/a	8	1.250000e-01	1.250000e-01
209.254610	0.999436	dec_accept	0.999436	16.000000	n/a	8	1.250000e-01	1.250000e-01
209.254610	0.999436	dec_social_high	0.999436	16.000000	n/a	8	2.695312e-01	2.695312e-01
209.254610	0.999436	dec_social_accept_high	0.999436	16.000000	n/a	8	2.695312e-01	2.695312e-01
216.086610	1.733603	dec_social_choice	1.733603	32.000000	n/a	0	0	-2.311198e-01
216.086610	1.733603	dec_choice	1.733603	32.000000	n/a	0	0	-2.304688e-01
216.086610	1.733603	dec_social_reject	1.733603	32.000000	n/a	0	0	-1.562500e-02
216.086610	1.733603	dec_reject	1.733603	32.000000	n/a	0	0	-3.348214e-02
216.086610	1.733603	dec_social_reject_low	1.733603	32.000000	n/a	3	-1.367188e-01	-2.304688e-01
223.736850	1.350533	dec_nonsocial_choice	1.350533	32.000000	n/a	0	0	-2.311198e-01
223.736850	1.350533	dec_choice	1.350533	32.000000	n/a	0	0	-2.317708e-01
223.736850	1.350533	dec_nonsocial_reject	1.350533	32.000000	n/a	0	0	-1.562500e-02
223.736850	1.350533	dec_reject	1.350533	32.000000	n/a	0	0	5.208333e-03
223.736850	1.350533	dec_nonsocial_low	1.350533	32.000000	n/a	0	-2.317708e-01	-2.317708e-01
223.736850	1.350533	dec_nonsocial_reject_low	1.350533	32.000000	n/a	3	5.208333e-03	-8.854167e-02
230.570510	1.133587	dec_nonsocial_choice	1.133587	32.000000	n/a	0	0	-2.311198e-01
230.570510	1.133587	dec_choice	1.133587	32.000000	n/a	0	0	-2.317708e-01
230.570510	1.133587	dec_nonsocial_reject	1.133587	32.000000	n/a	0	0	-4.687500e-02
230.570510	1.133587	dec_reject	1.133587	32.000000	n/a	0	0	-2.604167e-02
230.570510	1.133587	dec_nonsocial_reject_low	1.133587	32.000000	n/a	2	-6.473214e-02	-1.272321e-01
237.403140	0.900790	dec_social_choice	0.900790	16.000000	n/a	0	0	-2.311198e-01
237.403140	0.900790	dec_choice	0.900790	16.000000	n/a	0	0	-2.304688e-01
237.403140	0.900790	dec_social_reject	0.900790	16.000000	n/a	0	0	-4.687500e-02
237.403140	0.900790	dec_reject	0.900790	16.000000	n/a	0	0	-6.473214e-02
237.403140	0.900790	dec_social_reject_low	0.900790	16.000000	n/a	1	-1.679688e-01	-2.304688e-01
244.238080	1.365455	dec_social_choice	1.365455	32.000000	n/a	0	0	-2.311198e-01
244.238080	1.365455	dec_choice	1.365455	32.000000	n/a	0	0	-2.304688e-01
244.238080	1.365455	dec_social_reject	1.365455	32.000000	n/a	0	0	-1.562500e-02
244.238080	1.365455	dec_reject	1.365455	32.000000	n/a	0	0	-3.348214e-02
244.238080	1.365455	dec_social_low	1.365455	32.000000	n/a	0	-2.304688e-01	-2.304688e-01
244.238080	1.365455	dec_social_reject_low	1.365455	32.000000	n/a	3	-1.367188e-01	-2.304688e-01
253.504230	1.099627	dec_nonsocial_choice	1.099627	32.000000	n/a	0	0	-2.311198e-01
253.504230	1.099627	dec_choice	1.099627	32.000000	n/a	0	0	-2.317708e-01
253.504230	1.099627	dec_nonsocial_reject	1.099627	32.000000	n/a	0	0	-4.687500e-02
253.504230	1.099627	dec_reject	1.099627	32.000000	n/a	0	0	-2.604167e-02
253.504230	1.099627	dec_nonsocial_reject_low	1.099627	32.000000	n/a	2	-6.473214e-02	-1.272321e-01
260.336100	0.967944	dec_social_choice	0.967944	16.000000	n/a	0	0	-2.311198e-01
260.336100	0.967944	dec_choice	0.967944	16.000000	n/a	0	0	-2.304688e-01
260.336100	0.967944	dec_social_reject	0.967944	16.000000	n/a	0	0	1.562500e-02
260.336100	0.967944	dec_reject	0.967944	16.000000	n/a	0	0	-2.232143e-03
260.336100	0.967944	dec_social_low	0.967944	16.000000	n/a	0	-2.304688e-01	-2.304688e-01
260.336100	0.967944	dec_social_reject_low	0.967944	16.000000	n/a	2	-1.054688e-01	-2.304688e-01
267.171200	0.916014	dec_social_choice	0.916014	16.000000	n/a	0	0	-2.311198e-01
267.171200	0.916014	dec_choice	0.916014	16.000000	n/a	0	0	-2.304688e-01
267.171200	0.916014	dec_social_reject	0.916014	16.000000	n/a	0	0	-4.687500e-02
267.171200	0.916014	dec_reject	0.916014	16.000000	n/a	0	0	-6.473214e-02
267.171200	0.916014	dec_social_reject_low	0.916014	16.000000	n/a	1	-1.679688e-01	-2.304688e-01
279.653960	0.866467	dec_social_choice	0.866467	32.000000	n/a	0	0	-2.311198e-01
279.653960	0.866467	dec_choice	0.866467	32.000000	n/a	0	0	-2.304688e-01
279.653960	0.866467	dec_social_reject	0.866467	32.000000	n/a	0	0	-4.687500e-02
279.653960	0.866467	dec_reject	0.866467	32.000000	n/a	0	0	-6.473214e-02
279.653960	0.866467	dec_social_reject_low	0.866467	32.000000	n/a	2	-1.679688e-01	-2.304688e-01
286.487400	1.716201	dec_social_choice	1.716201	16.000000	n/a	8	2.688802e-01	2.688802e-01
286.487400	1.716201	dec_choice	1.716201	16.000000	n/a	8	2.695312e-01	2.695312e-01
286.487400	1.716201	dec_social_accept	1.716201	16.000000	n/a	8	1.250000e-01	1.250000e-01
286.487400	1.716201	dec_accept	1.716201	16.000000	n/a	8	1.250000e-01	1.250000e-01
286.487400	1.716201	dec_social_accept_high	1.716201	16.000000	n/a	8	2.695312e-01	2.695312e-01
294.137360	0.949859	dec_nonsocial_choice	0.949859	32.000000	n/a	8	1.888021e-02	1.888021e-02
294.137360	0.949859	dec_choice	0.949859	32.000000	n/a	8	1.822917e-02	1.822917e-02
294.137360	0.949859	dec_nonsocial_accept	0.949859	32.000000	n/a	8	-1.250000e-01	-1.250000e-01
294.137360	0.949859	dec_accept	0.949859	32.000000	n/a	8	-1.250000e-01	-1.250000e-01
294.137360	0.949859	dec_nonsocial_accept_high	0.949859	32.000000	n/a	8	-1.250000e-01	-1.250000e-01
300.971130	0.865565	dec_nonsocial_choice	0.865565	16.000000	n/a	4	1.888021e-02	1.888021e-02
300.971130	0.865565	dec_choice	0.865565	16.000000	n/a	4	1.822917e-02	1.822917e-02
